date,time,timestamp,position_rad,velocity_rad_s,acceleration_rad_s2
2025-12-14,20:58:54.517:,5119.850098,-2.489486,-33.37981,27.233955
2025-12-14,20:58:54.518:,5119.852051,-2.51633,-33.214516,36.820786
2025-12-14,20:58:54.519:,5119.854492,-2.541641,-32.710243,75.320427
2025-12-14,20:58:54.519:,5119.856445,-2.566185,-32.118103,114.087273
2025-12-14,20:58:54.520:,5119.858887,-2.591496,-31.707333,127.864067
2025-12-14,20:58:54.521:,5119.861328,-2.61604,-31.201706,147.376114
2025-12-14,20:58:54.533:,5119.863281,-2.64135,-30.984947,137.245712
2025-12-14,20:58:54.535:,5119.865234,-2.665894,-30.616005,142.649841
2025-12-14,20:58:54.536:,5119.867676,-2.690438,-30.331247,139.521973
2025-12-14,20:58:54.536:,5119.870117,-2.714982,-30.100838,132.162354
2025-12-14,20:58:54.537:,5119.872559,-2.738758,-29.731623,138.636749
2025-12-14,20:58:54.538:,5119.874512,-2.762535,-29.433735,137.447296
2025-12-14,20:58:54.539:,5119.876465,-2.787079,-29.375034,115.184959
2025-12-14,20:58:54.540:,5119.879395,-2.811623,-29.333269,95.870361
2025-12-14,20:58:54.542:,5119.881348,-2.836166,-29.424646,68.377922
2025-12-14,20:58:54.553:,5119.883301,-2.859943,-29.298452,66.164101
2025-12-14,20:58:54.554:,5119.885742,-2.88372,-29.207977,61.163773
2025-12-14,20:58:54.555:,5119.887695,-2.904429,-28.386616,123.60025
2025-12-14,20:58:54.556:,5119.890137,-2.926672,-27.998024,133.529495
2025-12-14,20:58:54.557:,5119.892578,-2.94738,-27.320217,167.234192
2025-12-14,20:58:54.559:,5119.894531,-2.968089,-26.77578,182.289566
2025-12-14,20:58:54.561:,5119.896484,-2.988031,-26.162245,200.538284
2025-12-14,20:58:54.563:,5119.898926,-3.007206,-25.489048,220.457092
2025-12-14,20:58:54.565:,5119.901367,-3.027148,-25.134975,207.951096
2025-12-14,20:58:54.566:,5119.903809,-3.046322,-24.669266,207.905014
2025-12-14,20:58:54.568:,5119.905762,-3.06473,-24.120113,215.37738
2025-12-14,20:58:54.569:,5119.907715,-3.082371,-23.488733,228.574646
2025-12-14,20:58:54.571:,5119.910156,-3.099245,-22.803127,243.992676
2025-12-14,20:58:54.573:,5119.912598,-3.116119,-22.254642,244.100494
2025-12-14,20:58:54.585:,5119.914551,-3.132993,-21.814068,234.547302
2025-12-14,20:58:54.586:,5119.916992,-3.148332,-21.100281,251.311981
2025-12-14,20:58:54.588:,5119.918945,-3.163672,-20.525999,252.233337
2025-12-14,20:58:54.589:,5119.921875,-3.178245,-19.882744,259.092255
2025-12-14,20:58:54.591:,5119.923828,-3.192818,-19.368139,253.118317
2025-12-14,20:58:54.592:,5119.925781,-3.207391,-18.956455,239.170303
2025-12-14,20:58:54.594:,5119.928223,-3.221197,-18.447824,236.688965
2025-12-14,20:58:54.596:,5119.930176,-3.235003,-18.037996,225.861481
2025-12-14,20:58:54.598:,5119.932617,-3.248041,-17.536226,225.510101
2025-12-14,20:58:54.599:,5119.935059,-3.26108,-17.126511,216.908356
2025-12-14,20:58:54.601:,5119.937012,-3.272585,-16.437981,234.947739
2025-12-14,20:58:54.602:,5119.939453,-3.28409,-15.884716,237.268768
2025-12-14,20:58:54.605:,5119.941406,-3.294061,-15.075417,261.880859
2025-12-14,20:58:54.607:,5119.943848,-3.304032,-14.435379,266.676422
2025-12-14,20:58:54.609:,5119.946289,-3.313236,-13.734795,275.753998
2025-12-14,20:58:54.611:,5119.948242,-3.321673,-12.991226,286.815857
2025-12-14,20:58:54.614:,5119.950684,-3.329343,-12.215057,298.599121
2025-12-14,20:58:54.615:,5119.953125,-3.336246,-11.412645,310.395538
2025-12-14,20:58:54.616:,5119.955078,-3.343148,-10.769255,305.608582
2025-12-14,20:58:54.619:,5119.95752,-3.349284,-10.074365,306.447632
2025-12-14,20:58:54.621:,5119.959473,-3.35542,-9.518453,294.726715
2025-12-14,20:58:54.623:,5119.961426,-3.360022,-8.732911,307.356903
2025-12-14,20:58:54.625:,5119.964355,-3.363857,-7.918544,320.121338
2025-12-14,20:58:54.627:,5119.966309,-3.367692,-7.266201,315.509003
2025-12-14,20:58:54.629:,5119.968262,-3.371527,-6.745601,299.88559
2025-12-14,20:58:54.632:,5119.970703,-3.373828,-5.955555,311.894409
2025-12-14,20:58:54.634:,5119.972656,-3.376129,-5.323519,307.104309
2025-12-14,20:58:54.636:,5119.975098,-3.377663,-4.631531,308.734711
2025-12-14,20:58:54.648:,5119.977051,-3.379197,-4.078111,297.436279
2025-12-14,20:58:54.650:,5119.979492,-3.379964,-3.448847,295.285156
2025-12-14,20:58:54.652:,5119.981445,-3.380731,-2.945266,282.070709
2025-12-14,20:58:54.653:,5119.983398,-3.380731,-2.356213,279.328857
2025-12-14,20:58:54.655:,5119.986328,-3.380731,-1.884971,266.420471
2025-12-14,20:58:54.657:,5119.988281,-3.379964,-1.321193,264.622925
2025-12-14,20:58:54.658:,5119.990234,-3.37843,-0.684577,269.65152
2025-12-14,20:58:54.660:,5119.992188,-3.376129,0.011158,279.085083
2025-12-14,20:58:54.662:,5119.994629,-3.373828,0.574181,275.135712
2025-12-14,20:58:54.663:,5119.99707,-3.37076,1.220379,280.220032
2025-12-14,20:58:54.665:,5119.999023,-3.366925,1.92937,290.251556
2025-12-14,20:58:54.666:,5120.000977,-3.36309,2.494346,284.732788
2025-12-14,20:58:54.668:,5120.00293,-3.358488,3.136498,287.4935
2025-12-14,20:58:54.670:,5120.005859,-3.353886,3.65075,277.832214
2025-12-14,20:58:54.672:,5120.007812,-3.348517,4.25241,278.234161
2025-12-14,20:58:54.673:,5120.009766,-3.343148,4.720856,265.742157
2025-12-14,20:58:54.675:,5120.011719,-3.336246,5.489012,284.05011
2025-12-14,20:58:54.676:,5120.013672,-3.33011,5.915406,266.960022
2025-12-14,20:58:54.678:,5120.016602,-3.32244,6.637569,280.839874
2025-12-14,20:58:54.679:,5120.018555,-3.314003,7.403873,295.989227
2025-12-14,20:58:54.681:,5120.020508,-3.305566,8.019844,294.197784
2025-12-14,20:58:54.683:,5120.022461,-3.297129,8.510669,281.058838
2025-12-14,20:58:54.685:,5120.024414,-3.287925,9.094829,279.263458
2025-12-14,20:58:54.687:,5120.027344,-3.278721,9.557905,266.467621
2025-12-14,20:58:54.689:,5120.029297,-3.269517,9.929427,247.734283
2025-12-14,20:58:54.692:,5120.03125,-3.258779,10.603451,260.799927
2025-12-14,20:58:54.694:,5120.033203,-3.248041,11.088213,252.749329
