timestamp,sim_time_sec,position_rad,velocity_rad_s,effort_Nm,acceleration_rad_s2
1765994591.0469491,2.41,-1.9903996752500805,4.195835864707331,-0.0024790434346082914,-20.774423774941972
1765994591.0575347,2.42,-1.9498534557028828,3.932914564627666,-0.002373874914576424,-24.837763476865234
1765994591.067872,2.43,-1.912155626947914,3.630699560010614,-0.002252988912729602,-29.2352415407842
1765994591.0779014,2.44,-1.8776780394114352,3.2930747710442154,-0.0021179389971430424,-33.663790302403854
1765994591.0890107,2.45,-1.8467520220358125,2.924218357569667,-0.00197039643175322,-33.20233347201375
1765994591.0988526,2.46,-1.8196658568293018,2.528527740409288,-0.0018121201848890708,-40.20462059879472
1765994591.1101224,2.47,-1.7966629672632828,2.110551555744326,-0.001644929711023085,-37.08813774873571
1765994591.1197798,2.48,-1.7779407387259418,1.6749306382131592,-0.0014706813440106214,-45.10755337196078
1765994591.1302304,2.49,-1.7636498745667746,1.2263489853815277,-0.001291248682877969,-42.92400293838714
1765994591.1403432,2.5,-1.7538941878411034,0.7694945618022181,-0.0011085069134462422,-45.17602641070334
1765994591.1512406,2.5100000000000002,-1.7487307356765565,0.30902884654858065,-0.000924320627344788,-42.25464789531565
1765994591.1612446,2.52,-1.748134800692052,-0.13627729801058577,0.0008552200079295892,-44.512615427766676
1765994591.1716275,2.5300000000000002,-1.7518073797301519,-0.555167842169715,0.0010227762255932429,-40.344308363655024
1765994591.1813529,2.54,-1.7596216143663526,-0.9648576129587358,0.0011866521339088504,-42.126043597349245
1765994591.1919487,2.5500000000000003,-1.7714633341856338,-1.361333198598099,0.0013452423681645938,-37.41818853223355
1765994591.2018936,2.56,-1.787178868663651,-1.740699786312995,0.001496989003250558,-38.14678740695577
1765994591.2126083,2.5700000000000003,-1.8065763633027956,-2.0992054963338593,0.0016403912872589032,-33.459022575451186
1765994591.2232373,2.58,-1.8294273653113973,-2.4332705863822404,0.0017740173232782535,-31.429769261575217
1765994591.2328346,2.59,-1.8554687301579156,-2.7395219034512985,0.0018965178501058743,-31.910148660704998
1765994591.2431762,2.6,-1.8844049003086496,-3.0148322645671604,0.002006641994552221,-26.621526855166536
1765994591.2530055,2.6100000000000003,-1.915910600382967,-3.2563637438318502,0.002103254586258094,-24.57264534421146
1765994591.2639954,2.62,-1.9496339790800146,-3.461613191679741,0.002185354365397252,-18.676181366877074
1765994591.2741714,2.63,-1.9852002084320648,-3.6284577786852803,0.0022520922001994697,-16.39598225570353
1765994591.2850616,2.64,-2.02221552673941,-3.7551980009574146,0.0023027882891083224,-11.637958299295097
1765994591.2946773,2.6500000000000004,-2.060271685001086,-3.840595455198681,0.0023369472708048293,-8.881081151321819
1765994591.3053622,2.66,-2.0989507302084576,-3.8839028161742895,0.0023542702151950726,-4.0531113300927935
1765994591.3154607,2.67,-2.1378300350751136,-3.884883827565717,0.0023546626197516432,-0.0971446785133338
1765994591.3262734,2.68,-2.1764874650300357,-3.8438217185240044,0.0023382377761349583,3.797560597153196
1765994591.3358963,2.69,-2.2145065615289488,-3.7615152235690537,0.002305315178152978,8.55326827916875
1765994591.346618,2.7,-2.2514816171496133,-3.6392622317462924,0.0022564139814238732,11.402406328978762
1765994591.3564467,2.71,-2.2870225228567773,-3.4788319300009483,0.0021922418607257365,16.322461038974016
1765994591.3674076,2.72,-2.32075928065627,-3.2824270453312505,0.0021136799068578573,17.91881742304509
1765994591.377581,2.73,-2.3523460941779986,-3.052638354806307,0.002021764430647878,22.587382794083265
1765994591.3883848,2.74,-2.3814649734794546,-2.7923939708919057,0.0019176666770821208,24.087919241525082
1765994591.3979926,2.75,-2.4078288161413717,-2.5049060006206725,0.0018026714889736253,29.92237688372908
1765994591.4083385,2.7600000000000002,-2.431183952089588,-2.1936170301952136,0.001678155900803444,30.088043826597776
1765994591.4183688,2.77,-2.4513121623167784,-1.8621485368684132,0.0015455685034727203,33.04681786153012
1765994591.4292283,2.7800000000000002,-2.468032200050313,-1.514252831135591,0.0014064102211795936,32.036101478396404
1765994591.4388893,2.79,-2.481200855771407,-1.1537695476759553,0.0012622169077957358,37.31340484558337
1765994591.4493856,2.8000000000000003,-2.490713614333683,-0.7845870973296868,0.0011145439276572292,35.17236634224089
